Sample_ID,taxon,taxonomic_level,assigned_taxon_class,reads,extraction_ID,primer,PCR_replicate,alternative_ID,collection_year,collection_month,collection_day,location3,sample_type
e02813-2-18S,Chaetoceros,genus,Bacillariophyceae,679.3289568,e02813,18S,2,162-26,2022,12,14,Haul 3,sample
e02813-2-18S,Coscinodiscophyceae,class,Coscinodiscophyceae,0,e02813,18S,2,162-26,2022,12,14,Haul 3,sample
e02813-2-18S,Curvibasidium,genus,Fungi,0,e02813,18S,2,162-26,2022,12,14,Haul 3,sample
e02813-2-18S,Cyclotrichium cyclokaryon,species,Litostomatea,0,e02813,18S,2,162-26,2022,12,14,Haul 3,sample
e02813-2-18S,Cyranomonas australis,species,Imbricatea,0,e02813,18S,2,162-26,2022,12,14,Haul 3,sample
e02813-2-18S,Decapoda,order,Decapod,2726.961616,e02813,18S,2,162-26,2022,12,14,Haul 3,sample
e02813-2-18S,Dichomitus squalens,species,Fungi,1681,e02813,18S,2,162-26,2022,12,14,Haul 3,sample
e02813-2-18S,Ebria tripartita,species,Ebriophyceae,0,e02813,18S,2,162-26,2022,12,14,Haul 3,sample
e02813-2-18S,Esquamula lacrimiformis,species,Imbricatea,0,e02813,18S,2,162-26,2022,12,14,Haul 3,sample
e02813-2-18S,Gastropoda,class,Gastropoda,0,e02813,18S,2,162-26,2022,12,14,Haul 3,sample
e02813-2-18S,Mamiellaceae,family,Mamiellophyceae,120,e02813,18S,2,162-26,2022,12,14,Haul 3,sample
e02813-2-18S,Mammalia,class,Mammalia,0,e02813,18S,2,162-26,2022,12,14,Haul 3,sample
e02813-2-18S,Mataza hastifera,species,Thecofilosea,0,e02813,18S,2,162-26,2022,12,14,Haul 3,sample
e02813-2-18S,Pleurocybella porrigens,species,Fungi,0,e02813,18S,2,162-26,2022,12,14,Haul 3,sample
e02813-2-18S,Polychaeta,class,Polychaeta,5970,e02813,18S,2,162-26,2022,12,14,Haul 3,sample
e02813-2-18S,Schizoporaceae,family,Fungi,0,e02813,18S,2,162-26,2022,12,14,Haul 3,sample
e02813-2-18S,Strombidium biarmatum,species,Spirotrichea,0,e02813,18S,2,162-26,2022,12,14,Haul 3,sample
e02813-2-18S,Thaumatomonadida,order,Imbricatea,360,e02813,18S,2,162-26,2022,12,14,Haul 3,sample
e02813-2-18S,Tintinnidium cf. primitivum,species,Spirotrichea,0,e02813,18S,2,162-26,2022,12,14,Haul 3,sample
e02813-2-18S,Tremellales,order,Fungi,0,e02813,18S,2,162-26,2022,12,14,Haul 3,sample
e02813-2-18S,Triparmaceae,family,Bolidophyceae,0,e02813,18S,2,162-26,2022,12,14,Haul 3,sample
e02813-2-18S,NA,NA,NA,0,e02813,18S,2,162-26,2022,12,14,Haul 3,sample
e02814-1-18S,Actinopteri,class,Actinopteri,0,e02814,18S,1,162-53,2022,12,14,Haul 21,sample
e02814-1-18S,Agaricales,order,Fungi,526,e02814,18S,1,162-53,2022,12,14,Haul 21,sample
e02814-1-18S,Agaricomycetes,class,Fungi,211,e02814,18S,1,162-53,2022,12,14,Haul 21,sample
e02814-1-18S,Amylocorticium cebennense,species,Fungi,0,e02814,18S,1,162-53,2022,12,14,Haul 21,sample
e02814-1-18S,Ascomycota,phylum,Fungi,28,e02814,18S,1,162-53,2022,12,14,Haul 21,sample
e02814-1-18S,Ascomycota/Basidiomycota,phylum,Fungi,0,e02814,18S,1,162-53,2022,12,14,Haul 21,sample
e02814-1-18S,Auranticordis quadriverberis,species,Imbricatea,0,e02814,18S,1,162-53,2022,12,14,Haul 21,sample
e02814-1-18S,Basidiomycota,phylum,Fungi,0,e02814,18S,1,162-53,2022,12,14,Haul 21,sample
e02814-1-18S,Cercozoa,phylum,Imbricatea,0,e02814,18S,1,162-53,2022,12,14,Haul 21,sample
e02814-1-18S,Chaetoceros,genus,Bacillariophyceae,219.255124,e02814,18S,1,162-53,2022,12,14,Haul 21,sample
e02814-1-18S,Coscinodiscophyceae,class,Coscinodiscophyceae,0,e02814,18S,1,162-53,2022,12,14,Haul 21,sample
e02814-1-18S,Curvibasidium,genus,Fungi,0,e02814,18S,1,162-53,2022,12,14,Haul 21,sample
e02814-1-18S,Cyclotrichium cyclokaryon,species,Litostomatea,0,e02814,18S,1,162-53,2022,12,14,Haul 21,sample
e02814-1-18S,Cyranomonas australis,species,Imbricatea,0,e02814,18S,1,162-53,2022,12,14,Haul 21,sample
e02814-1-18S,Decapoda,order,Decapod,11254.41789,e02814,18S,1,162-53,2022,12,14,Haul 21,sample
e02814-1-18S,Dichomitus squalens,species,Fungi,5762,e02814,18S,1,162-53,2022,12,14,Haul 21,sample
e02814-1-18S,Ebria tripartita,species,Ebriophyceae,0,e02814,18S,1,162-53,2022,12,14,Haul 21,sample
e02814-1-18S,Esquamula lacrimiformis,species,Imbricatea,0,e02814,18S,1,162-53,2022,12,14,Haul 21,sample
e02814-1-18S,Gastropoda,class,Gastropoda,0,e02814,18S,1,162-53,2022,12,14,Haul 21,sample
e02814-1-18S,Mamiellaceae,family,Mamiellophyceae,0,e02814,18S,1,162-53,2022,12,14,Haul 21,sample
e02814-1-18S,Mammalia,class,Mammalia,0,e02814,18S,1,162-53,2022,12,14,Haul 21,sample
e02814-1-18S,Mataza hastifera,species,Thecofilosea,127,e02814,18S,1,162-53,2022,12,14,Haul 21,sample
e02814-1-18S,Pleurocybella porrigens,species,Fungi,0,e02814,18S,1,162-53,2022,12,14,Haul 21,sample
e02814-1-18S,Polychaeta,class,Polychaeta,0,e02814,18S,1,162-53,2022,12,14,Haul 21,sample
e02814-1-18S,Schizoporaceae,family,Fungi,0,e02814,18S,1,162-53,2022,12,14,Haul 21,sample
e02814-1-18S,Strombidium biarmatum,species,Spirotrichea,0,e02814,18S,1,162-53,2022,12,14,Haul 21,sample
e02814-1-18S,Thaumatomonadida,order,Imbricatea,73,e02814,18S,1,162-53,2022,12,14,Haul 21,sample
e02814-1-18S,Tintinnidium cf. primitivum,species,Spirotrichea,0,e02814,18S,1,162-53,2022,12,14,Haul 21,sample
e02814-1-18S,Tremellales,order,Fungi,0,e02814,18S,1,162-53,2022,12,14,Haul 21,sample
e02814-1-18S,Triparmaceae,family,Bolidophyceae,0,e02814,18S,1,162-53,2022,12,14,Haul 21,sample
e02814-1-18S,NA,NA,NA,1851,e02814,18S,1,162-53,2022,12,14,Haul 21,sample
e02814-2-18S,Actinopteri,class,Actinopteri,0,e02814,18S,2,162-53,2022,12,14,Haul 21,sample
e02814-2-18S,Agaricales,order,Fungi,4058,e02814,18S,2,162-53,2022,12,14,Haul 21,sample
e02814-2-18S,Agaricomycetes,class,Fungi,179,e02814,18S,2,162-53,2022,12,14,Haul 21,sample
e02814-2-18S,Amylocorticium cebennense,species,Fungi,0,e02814,18S,2,162-53,2022,12,14,Haul 21,sample
e02814-2-18S,Ascomycota,phylum,Fungi,0,e02814,18S,2,162-53,2022,12,14,Haul 21,sample
e02814-2-18S,Ascomycota/Basidiomycota,phylum,Fungi,0,e02814,18S,2,162-53,2022,12,14,Haul 21,sample
e02814-2-18S,Auranticordis quadriverberis,species,Imbricatea,0,e02814,18S,2,162-53,2022,12,14,Haul 21,sample
e02814-2-18S,Basidiomycota,phylum,Fungi,0,e02814,18S,2,162-53,2022,12,14,Haul 21,sample
e02814-2-18S,Cercozoa,phylum,Imbricatea,0,e02814,18S,2,162-53,2022,12,14,Haul 21,sample
e02814-2-18S,Chaetoceros,genus,Bacillariophyceae,516.92378,e02814,18S,2,162-53,2022,12,14,Haul 21,sample
e02814-2-18S,Coscinodiscophyceae,class,Coscinodiscophyceae,0,e02814,18S,2,162-53,2022,12,14,Haul 21,sample
e02814-2-18S,Curvibasidium,genus,Fungi,0,e02814,18S,2,162-53,2022,12,14,Haul 21,sample
e02814-2-18S,Cyclotrichium cyclokaryon,species,Litostomatea,0,e02814,18S,2,162-53,2022,12,14,Haul 21,sample
e02814-2-18S,Cyranomonas australis,species,Imbricatea,0,e02814,18S,2,162-53,2022,12,14,Haul 21,sample
e02814-2-18S,Decapoda,order,Decapod,14797.01587,e02814,18S,2,162-53,2022,12,14,Haul 21,sample
e02814-2-18S,Dichomitus squalens,species,Fungi,1354,e02814,18S,2,162-53,2022,12,14,Haul 21,sample
e02814-2-18S,Ebria tripartita,species,Ebriophyceae,0,e02814,18S,2,162-53,2022,12,14,Haul 21,sample
e02814-2-18S,Esquamula lacrimiformis,species,Imbricatea,0,e02814,18S,2,162-53,2022,12,14,Haul 21,sample
e02814-2-18S,Gastropoda,class,Gastropoda,0,e02814,18S,2,162-53,2022,12,14,Haul 21,sample
e02814-2-18S,Mamiellaceae,family,Mamiellophyceae,469,e02814,18S,2,162-53,2022,12,14,Haul 21,sample
e02814-2-18S,Mammalia,class,Mammalia,0,e02814,18S,2,162-53,2022,12,14,Haul 21,sample
e02814-2-18S,Mataza hastifera,species,Thecofilosea,17,e02814,18S,2,162-53,2022,12,14,Haul 21,sample
e02814-2-18S,Pleurocybella porrigens,species,Fungi,0,e02814,18S,2,162-53,2022,12,14,Haul 21,sample
e02814-2-18S,Polychaeta,class,Polychaeta,0,e02814,18S,2,162-53,2022,12,14,Haul 21,sample
e02814-2-18S,Schizoporaceae,family,Fungi,0,e02814,18S,2,162-53,2022,12,14,Haul 21,sample
e02814-2-18S,Strombidium biarmatum,species,Spirotrichea,0,e02814,18S,2,162-53,2022,12,14,Haul 21,sample
e02814-2-18S,Thaumatomonadida,order,Imbricatea,554,e02814,18S,2,162-53,2022,12,14,Haul 21,sample
e02814-2-18S,Tintinnidium cf. primitivum,species,Spirotrichea,0,e02814,18S,2,162-53,2022,12,14,Haul 21,sample
e02814-2-18S,Tremellales,order,Fungi,0,e02814,18S,2,162-53,2022,12,14,Haul 21,sample
e02814-2-18S,Triparmaceae,family,Bolidophyceae,0,e02814,18S,2,162-53,2022,12,14,Haul 21,sample
e02814-2-18S,NA,NA,NA,521,e02814,18S,2,162-53,2022,12,14,Haul 21,sample
e02815-1-18S,Actinopteri,class,Actinopteri,0,e02815,18S,1,162-2,2022,12,14,Haul 2,sample
e02815-1-18S,Agaricales,order,Fungi,0,e02815,18S,1,162-2,2022,12,14,Haul 2,sample
e02815-1-18S,Agaricomycetes,class,Fungi,44,e02815,18S,1,162-2,2022,12,14,Haul 2,sample
e02815-1-18S,Amylocorticium cebennense,species,Fungi,0,e02815,18S,1,162-2,2022,12,14,Haul 2,sample
e02815-1-18S,Ascomycota,phylum,Fungi,85,e02815,18S,1,162-2,2022,12,14,Haul 2,sample
e02815-1-18S,Ascomycota/Basidiomycota,phylum,Fungi,0,e02815,18S,1,162-2,2022,12,14,Haul 2,sample
e02815-1-18S,Auranticordis quadriverberis,species,Imbricatea,1384,e02815,18S,1,162-2,2022,12,14,Haul 2,sample
e02815-1-18S,Basidiomycota,phylum,Fungi,223,e02815,18S,1,162-2,2022,12,14,Haul 2,sample
e02815-1-18S,Cercozoa,phylum,Imbricatea,317,e02815,18S,1,162-2,2022,12,14,Haul 2,sample
e02815-1-18S,Chaetoceros,genus,Bacillariophyceae,357.560652,e02815,18S,1,162-2,2022,12,14,Haul 2,sample
e02815-1-18S,Coscinodiscophyceae,class,Coscinodiscophyceae,0,e02815,18S,1,162-2,2022,12,14,Haul 2,sample
e02815-1-18S,Curvibasidium,genus,Fungi,0,e02815,18S,1,162-2,2022,12,14,Haul 2,sample
e02815-1-18S,Cyclotrichium cyclokaryon,species,Litostomatea,0,e02815,18S,1,162-2,2022,12,14,Haul 2,sample
e02815-1-18S,Cyranomonas australis,species,Imbricatea,9,e02815,18S,1,162-2,2022,12,14,Haul 2,sample
e02815-1-18S,Decapoda,order,Decapod,20031.47937,e02815,18S,1,162-2,2022,12,14,Haul 2,sample
e02815-1-18S,Dichomitus squalens,species,Fungi,398,e02815,18S,1,162-2,2022,12,14,Haul 2,sample
e02815-1-18S,Ebria tripartita,species,Ebriophyceae,0,e02815,18S,1,162-2,2022,12,14,Haul 2,sample
e02815-1-18S,Esquamula lacrimiformis,species,Imbricatea,502,e02815,18S,1,162-2,2022,12,14,Haul 2,sample
e02815-1-18S,Gastropoda,class,Gastropoda,0,e02815,18S,1,162-2,2022,12,14,Haul 2,sample
e02815-1-18S,Mamiellaceae,family,Mamiellophyceae,0,e02815,18S,1,162-2,2022,12,14,Haul 2,sample
e02815-1-18S,Mammalia,class,Mammalia,0,e02815,18S,1,162-2,2022,12,14,Haul 2,sample
e02815-1-18S,Mataza hastifera,species,Thecofilosea,0,e02815,18S,1,162-2,2022,12,14,Haul 2,sample
e02815-1-18S,Pleurocybella porrigens,species,Fungi,0,e02815,18S,1,162-2,2022,12,14,Haul 2,sample
e02815-1-18S,Polychaeta,class,Polychaeta,0,e02815,18S,1,162-2,2022,12,14,Haul 2,sample
e02815-1-18S,Schizoporaceae,family,Fungi,0,e02815,18S,1,162-2,2022,12,14,Haul 2,sample
e02815-1-18S,Strombidium biarmatum,species,Spirotrichea,0,e02815,18S,1,162-2,2022,12,14,Haul 2,sample
e02815-1-18S,Thaumatomonadida,order,Imbricatea,141,e02815,18S,1,162-2,2022,12,14,Haul 2,sample
e02815-1-18S,Tintinnidium cf. primitivum,species,Spirotrichea,0,e02815,18S,1,162-2,2022,12,14,Haul 2,sample
e02815-1-18S,Tremellales,order,Fungi,0,e02815,18S,1,162-2,2022,12,14,Haul 2,sample
e02815-1-18S,Triparmaceae,family,Bolidophyceae,0,e02815,18S,1,162-2,2022,12,14,Haul 2,sample
e02815-1-18S,NA,NA,NA,1476,e02815,18S,1,162-2,2022,12,14,Haul 2,sample
e02815-2-18S,Actinopteri,class,Actinopteri,0,e02815,18S,2,162-2,2022,12,14,Haul 2,sample
e02815-2-18S,Agaricales,order,Fungi,0,e02815,18S,2,162-2,2022,12,14,Haul 2,sample
e02815-2-18S,Agaricomycetes,class,Fungi,719,e02815,18S,2,162-2,2022,12,14,Haul 2,sample
e02815-2-18S,Amylocorticium cebennense,species,Fungi,0,e02815,18S,2,162-2,2022,12,14,Haul 2,sample
e02815-2-18S,Ascomycota,phylum,Fungi,0,e02815,18S,2,162-2,2022,12,14,Haul 2,sample
e02815-2-18S,Ascomycota/Basidiomycota,phylum,Fungi,0,e02815,18S,2,162-2,2022,12,14,Haul 2,sample
e02815-2-18S,Auranticordis quadriverberis,species,Imbricatea,761,e02815,18S,2,162-2,2022,12,14,Haul 2,sample
e02815-2-18S,Basidiomycota,phylum,Fungi,0,e02815,18S,2,162-2,2022,12,14,Haul 2,sample
e02815-2-18S,Cercozoa,phylum,Imbricatea,1165,e02815,18S,2,162-2,2022,12,14,Haul 2,sample
e02815-2-18S,Chaetoceros,genus,Bacillariophyceae,235.8662142,e02815,18S,2,162-2,2022,12,14,Haul 2,sample
e02815-2-18S,Coscinodiscophyceae,class,Coscinodiscophyceae,0,e02815,18S,2,162-2,2022,12,14,Haul 2,sample
e02815-2-18S,Curvibasidium,genus,Fungi,0,e02815,18S,2,162-2,2022,12,14,Haul 2,sample
e02815-2-18S,Cyclotrichium cyclokaryon,species,Litostomatea,0,e02815,18S,2,162-2,2022,12,14,Haul 2,sample
e02815-2-18S,Cyranomonas australis,species,Imbricatea,0,e02815,18S,2,162-2,2022,12,14,Haul 2,sample
e02815-2-18S,Decapoda,order,Decapod,17021.77229,e02815,18S,2,162-2,2022,12,14,Haul 2,sample
e02815-2-18S,Dichomitus squalens,species,Fungi,1238,e02815,18S,2,162-2,2022,12,14,Haul 2,sample
e02815-2-18S,Ebria tripartita,species,Ebriophyceae,0,e02815,18S,2,162-2,2022,12,14,Haul 2,sample
e02815-2-18S,Esquamula lacrimiformis,species,Imbricatea,266,e02815,18S,2,162-2,2022,12,14,Haul 2,sample
e02815-2-18S,Gastropoda,class,Gastropoda,0,e02815,18S,2,162-2,2022,12,14,Haul 2,sample
e02815-2-18S,Mamiellaceae,family,Mamiellophyceae,0,e02815,18S,2,162-2,2022,12,14,Haul 2,sample
e02815-2-18S,Mammalia,class,Mammalia,0,e02815,18S,2,162-2,2022,12,14,Haul 2,sample
e02815-2-18S,Mataza hastifera,species,Thecofilosea,135,e02815,18S,2,162-2,2022,12,14,Haul 2,sample
e02815-2-18S,Pleurocybella porrigens,species,Fungi,0,e02815,18S,2,162-2,2022,12,14,Haul 2,sample
e02815-2-18S,Polychaeta,class,Polychaeta,0,e02815,18S,2,162-2,2022,12,14,Haul 2,sample
e02815-2-18S,Schizoporaceae,family,Fungi,0,e02815,18S,2,162-2,2022,12,14,Haul 2,sample
e02815-2-18S,Strombidium biarmatum,species,Spirotrichea,563,e02815,18S,2,162-2,2022,12,14,Haul 2,sample
e02815-2-18S,Thaumatomonadida,order,Imbricatea,245,e02815,18S,2,162-2,2022,12,14,Haul 2,sample
e02815-2-18S,Tintinnidium cf. primitivum,species,Spirotrichea,0,e02815,18S,2,162-2,2022,12,14,Haul 2,sample
e02815-2-18S,Tremellales,order,Fungi,0,e02815,18S,2,162-2,2022,12,14,Haul 2,sample
e02815-2-18S,Triparmaceae,family,Bolidophyceae,0,e02815,18S,2,162-2,2022,12,14,Haul 2,sample
e02815-2-18S,NA,NA,NA,459,e02815,18S,2,162-2,2022,12,14,Haul 2,sample
e02816-1-18S,Actinopteri,class,Actinopteri,0,e02816,18S,1,162-185,2022,12,14,Haul 151,sample
e02816-1-18S,Agaricales,order,Fungi,0,e02816,18S,1,162-185,2022,12,14,Haul 151,sample
e02816-1-18S,Agaricomycetes,class,Fungi,9,e02816,18S,1,162-185,2022,12,14,Haul 151,sample
e02816-1-18S,Amylocorticium cebennense,species,Fungi,0,e02816,18S,1,162-185,2022,12,14,Haul 151,sample
e02816-1-18S,Ascomycota,phylum,Fungi,0,e02816,18S,1,162-185,2022,12,14,Haul 151,sample
e02816-1-18S,Ascomycota/Basidiomycota,phylum,Fungi,0,e02816,18S,1,162-185,2022,12,14,Haul 151,sample
e02816-1-18S,Auranticordis quadriverberis,species,Imbricatea,65,e02816,18S,1,162-185,2022,12,14,Haul 151,sample
e02816-1-18S,Basidiomycota,phylum,Fungi,0,e02816,18S,1,162-185,2022,12,14,Haul 151,sample
e02816-1-18S,Cercozoa,phylum,Imbricatea,35,e02816,18S,1,162-185,2022,12,14,Haul 151,sample
e02816-1-18S,Chaetoceros,genus,Bacillariophyceae,155.573543,e02816,18S,1,162-185,2022,12,14,Haul 151,sample
e02816-1-18S,Coscinodiscophyceae,class,Coscinodiscophyceae,0,e02816,18S,1,162-185,2022,12,14,Haul 151,sample
e02816-1-18S,Curvibasidium,genus,Fungi,0,e02816,18S,1,162-185,2022,12,14,Haul 151,sample
e02816-1-18S,Cyclotrichium cyclokaryon,species,Litostomatea,0,e02816,18S,1,162-185,2022,12,14,Haul 151,sample
e02816-1-18S,Cyranomonas australis,species,Imbricatea,0,e02816,18S,1,162-185,2022,12,14,Haul 151,sample
e02816-1-18S,Decapoda,order,Decapod,9321.996537,e02816,18S,1,162-185,2022,12,14,Haul 151,sample
e02816-1-18S,Dichomitus squalens,species,Fungi,0,e02816,18S,1,162-185,2022,12,14,Haul 151,sample
e02816-1-18S,Ebria tripartita,species,Ebriophyceae,0,e02816,18S,1,162-185,2022,12,14,Haul 151,sample
e02816-1-18S,Esquamula lacrimiformis,species,Imbricatea,0,e02816,18S,1,162-185,2022,12,14,Haul 151,sample
e02816-1-18S,Gastropoda,class,Gastropoda,0,e02816,18S,1,162-185,2022,12,14,Haul 151,sample
e02816-1-18S,Mamiellaceae,family,Mamiellophyceae,2,e02816,18S,1,162-185,2022,12,14,Haul 151,sample
e02816-1-18S,Mammalia,class,Mammalia,0,e02816,18S,1,162-185,2022,12,14,Haul 151,sample
e02816-1-18S,Mataza hastifera,species,Thecofilosea,19,e02816,18S,1,162-185,2022,12,14,Haul 151,sample
e02816-1-18S,Pleurocybella porrigens,species,Fungi,0,e02816,18S,1,162-185,2022,12,14,Haul 151,sample
e02816-1-18S,Polychaeta,class,Polychaeta,0,e02816,18S,1,162-185,2022,12,14,Haul 151,sample
e02816-1-18S,Schizoporaceae,family,Fungi,0,e02816,18S,1,162-185,2022,12,14,Haul 151,sample
e02816-1-18S,Strombidium biarmatum,species,Spirotrichea,232,e02816,18S,1,162-185,2022,12,14,Haul 151,sample
e02816-1-18S,Thaumatomonadida,order,Imbricatea,214,e02816,18S,1,162-185,2022,12,14,Haul 151,sample
e02816-1-18S,Tintinnidium cf. primitivum,species,Spirotrichea,0,e02816,18S,1,162-185,2022,12,14,Haul 151,sample
e02816-1-18S,Tremellales,order,Fungi,0,e02816,18S,1,162-185,2022,12,14,Haul 151,sample
e02816-1-18S,Triparmaceae,family,Bolidophyceae,0,e02816,18S,1,162-185,2022,12,14,Haul 151,sample
e02816-1-18S,NA,NA,NA,257,e02816,18S,1,162-185,2022,12,14,Haul 151,sample
e02816-2-18S,Actinopteri,class,Actinopteri,0,e02816,18S,2,162-185,2022,12,14,Haul 151,sample
e02816-2-18S,Agaricales,order,Fungi,0,e02816,18S,2,162-185,2022,12,14,Haul 151,sample
e02816-2-18S,Agaricomycetes,class,Fungi,0,e02816,18S,2,162-185,2022,12,14,Haul 151,sample
e02816-2-18S,Amylocorticium cebennense,species,Fungi,0,e02816,18S,2,162-185,2022,12,14,Haul 151,sample
e02816-2-18S,Ascomycota,phylum,Fungi,0,e02816,18S,2,162-185,2022,12,14,Haul 151,sample
e02816-2-18S,Ascomycota/Basidiomycota,phylum,Fungi,0,e02816,18S,2,162-185,2022,12,14,Haul 151,sample
e02816-2-18S,Auranticordis quadriverberis,species,Imbricatea,34,e02816,18S,2,162-185,2022,12,14,Haul 151,sample
e02816-2-18S,Basidiomycota,phylum,Fungi,0,e02816,18S,2,162-185,2022,12,14,Haul 151,sample
e02816-2-18S,Cercozoa,phylum,Imbricatea,0,e02816,18S,2,162-185,2022,12,14,Haul 151,sample
e02816-2-18S,Chaetoceros,genus,Bacillariophyceae,42.48548921,e02816,18S,2,162-185,2022,12,14,Haul 151,sample
e02816-2-18S,Coscinodiscophyceae,class,Coscinodiscophyceae,0,e02816,18S,2,162-185,2022,12,14,Haul 151,sample
e02816-2-18S,Curvibasidium,genus,Fungi,0,e02816,18S,2,162-185,2022,12,14,Haul 151,sample
e02816-2-18S,Cyclotrichium cyclokaryon,species,Litostomatea,0,e02816,18S,2,162-185,2022,12,14,Haul 151,sample
e02816-2-18S,Cyranomonas australis,species,Imbricatea,0,e02816,18S,2,162-185,2022,12,14,Haul 151,sample
e02816-2-18S,Decapoda,order,Decapod,25209.16133,e02816,18S,2,162-185,2022,12,14,Haul 151,sample
e02816-2-18S,Dichomitus squalens,species,Fungi,0,e02816,18S,2,162-185,2022,12,14,Haul 151,sample
e02816-2-18S,Ebria tripartita,species,Ebriophyceae,0,e02816,18S,2,162-185,2022,12,14,Haul 151,sample
e02816-2-18S,Esquamula lacrimiformis,species,Imbricatea,0,e02816,18S,2,162-185,2022,12,14,Haul 151,sample
e02816-2-18S,Gastropoda,class,Gastropoda,0,e02816,18S,2,162-185,2022,12,14,Haul 151,sample
e02816-2-18S,Mamiellaceae,family,Mamiellophyceae,0,e02816,18S,2,162-185,2022,12,14,Haul 151,sample
e02816-2-18S,Mammalia,class,Mammalia,0,e02816,18S,2,162-185,2022,12,14,Haul 151,sample
e02816-2-18S,Mataza hastifera,species,Thecofilosea,0,e02816,18S,2,162-185,2022,12,14,Haul 151,sample
e02816-2-18S,Pleurocybella porrigens,species,Fungi,0,e02816,18S,2,162-185,2022,12,14,Haul 151,sample
e02816-2-18S,Polychaeta,class,Polychaeta,0,e02816,18S,2,162-185,2022,12,14,Haul 151,sample
e02816-2-18S,Schizoporaceae,family,Fungi,0,e02816,18S,2,162-185,2022,12,14,Haul 151,sample
e02816-2-18S,Strombidium biarmatum,species,Spirotrichea,85,e02816,18S,2,162-185,2022,12,14,Haul 151,sample
e02816-2-18S,Thaumatomonadida,order,Imbricatea,113,e02816,18S,2,162-185,2022,12,14,Haul 151,sample
e02816-2-18S,Tintinnidium cf. primitivum,species,Spirotrichea,0,e02816,18S,2,162-185,2022,12,14,Haul 151,sample
e02816-2-18S,Tremellales,order,Fungi,0,e02816,18S,2,162-185,2022,12,14,Haul 151,sample
e02816-2-18S,Triparmaceae,family,Bolidophyceae,0,e02816,18S,2,162-185,2022,12,14,Haul 151,sample
e02816-2-18S,NA,NA,NA,179,e02816,18S,2,162-185,2022,12,14,Haul 151,sample
e02817-1-18S,Actinopteri,class,Actinopteri,19266,e02817,18S,1,162-8,2022,12,16,Haul 1,sample
e02817-1-18S,Agaricales,order,Fungi,0,e02817,18S,1,162-8,2022,12,16,Haul 1,sample
e02817-1-18S,Agaricomycetes,class,Fungi,72,e02817,18S,1,162-8,2022,12,16,Haul 1,sample
e02817-1-18S,Amylocorticium cebennense,species,Fungi,0,e02817,18S,1,162-8,2022,12,16,Haul 1,sample
e02817-1-18S,Ascomycota,phylum,Fungi,0,e02817,18S,1,162-8,2022,12,16,Haul 1,sample
e02817-1-18S,Ascomycota/Basidiomycota,phylum,Fungi,0,e02817,18S,1,162-8,2022,12,16,Haul 1,sample
e02817-1-18S,Auranticordis quadriverberis,species,Imbricatea,44,e02817,18S,1,162-8,2022,12,16,Haul 1,sample
e02817-1-18S,Basidiomycota,phylum,Fungi,0,e02817,18S,1,162-8,2022,12,16,Haul 1,sample
e02817-1-18S,Cercozoa,phylum,Imbricatea,36,e02817,18S,1,162-8,2022,12,16,Haul 1,sample
e02817-1-18S,Chaetoceros,genus,Bacillariophyceae,146.2529414,e02817,18S,1,162-8,2022,12,16,Haul 1,sample
e02817-1-18S,Coscinodiscophyceae,class,Coscinodiscophyceae,23,e02817,18S,1,162-8,2022,12,16,Haul 1,sample
e02817-1-18S,Curvibasidium,genus,Fungi,0,e02817,18S,1,162-8,2022,12,16,Haul 1,sample
e02817-1-18S,Cyclotrichium cyclokaryon,species,Litostomatea,0,e02817,18S,1,162-8,2022,12,16,Haul 1,sample
e02817-1-18S,Cyranomonas australis,species,Imbricatea,0,e02817,18S,1,162-8,2022,12,16,Haul 1,sample
e02817-1-18S,Decapoda,order,Decapod,244.408658,e02817,18S,1,162-8,2022,12,16,Haul 1,sample
e02817-1-18S,Dichomitus squalens,species,Fungi,18,e02817,18S,1,162-8,2022,12,16,Haul 1,sample
e02817-1-18S,Ebria tripartita,species,Ebriophyceae,0,e02817,18S,1,162-8,2022,12,16,Haul 1,sample
e02817-1-18S,Esquamula lacrimiformis,species,Imbricatea,31,e02817,18S,1,162-8,2022,12,16,Haul 1,sample
e02817-1-18S,Gastropoda,class,Gastropoda,0,e02817,18S,1,162-8,2022,12,16,Haul 1,sample
e02817-1-18S,Mamiellaceae,family,Mamiellophyceae,60,e02817,18S,1,162-8,2022,12,16,Haul 1,sample
e02817-1-18S,Mammalia,class,Mammalia,0,e02817,18S,1,162-8,2022,12,16,Haul 1,sample
e02817-1-18S,Mataza hastifera,species,Thecofilosea,0,e02817,18S,1,162-8,2022,12,16,Haul 1,sample
e02817-1-18S,Pleurocybella porrigens,species,Fungi,0,e02817,18S,1,162-8,2022,12,16,Haul 1,sample
e02817-1-18S,Polychaeta,class,Polychaeta,0,e02817,18S,1,162-8,2022,12,16,Haul 1,sample
e02817-1-18S,Schizoporaceae,family,Fungi,0,e02817,18S,1,162-8,2022,12,16,Haul 1,sample
e02817-1-18S,Strombidium biarmatum,species,Spirotrichea,21,e02817,18S,1,162-8,2022,12,16,Haul 1,sample
e02817-1-18S,Thaumatomonadida,order,Imbricatea,0,e02817,18S,1,162-8,2022,12,16,Haul 1,sample
e02817-1-18S,Tintinnidium cf. primitivum,species,Spirotrichea,0,e02817,18S,1,162-8,2022,12,16,Haul 1,sample
e02817-1-18S,Tremellales,order,Fungi,0,e02817,18S,1,162-8,2022,12,16,Haul 1,sample
